scenario,replication,seed,average_driving_time,scenario_mean,scenario_std,standard_error,ci_95_lower,ci_95_upper
1,1,1608637542,462.54848260547743,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,2,1273642419,462.1951038575668,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,3,1935803228,461.7851851851852,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,4,787846414,462.0735512630015,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,5,996406378,459.66048925129724,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,6,1201263687,460.99777117384843,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,7,423734972,462.78008915304605,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,8,415968276,462.23442136498517,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,9,670094950,464.3375370919881,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
1,10,1914837113,463.9977777777778,462.26104087241737,1.3460019744952967,0.4256431974489005,461.4267802054175,463.0953015394172
