bridge_id,mean_total_delay,std,ci95
16,0.0,0.0,0.0
77,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
24,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
31,0.0,0.0,0.0
36,0.0,0.0,0.0
41,0.0,0.0,0.0
