scenario,replication,seed,average_driving_time,scenario_mean,scenario_std,standard_error,ci_95_lower,ci_95_upper
4,1,1608637542,832.7533490937747,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,2,1273642419,833.4874213836478,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,3,1935803228,830.5882352941177,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,4,787846414,837.2834645669292,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,5,996406378,824.4234092694422,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,6,1201263687,829.9529411764706,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,7,423734972,832.8082083662194,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,8,415968276,829.3827450980392,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,9,670094950,834.2551020408164,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
4,10,1914837113,829.1102362204724,831.404511250993,3.5225714560822246,1.1139349021915617,829.2211988426975,833.5878236592885
