scenario,replication,route_length_km,driving_time_min,source_id,source_name,sink_id,sink_name
4,1,177.8001800000002,625,2568,LRPS,2445,LRPS
4,1,137.48973,465,2445,LRPS,2684,LRP048
4,1,23.691750000000003,290,3120,LRPE,2943,LRPE
4,1,26.264309999999995,120,2444,LRPE,2943,LRPE
4,1,325.4648000000003,1956,1339,LRPE,3120,LRPE
4,1,227.57096000000016,1301,1339,LRPE,2567,LRPE
4,1,113.27378000000004,341,2568,LRPS,2777,LRPE
4,1,326.6136599999999,1932,1339,LRPE,2225,LRPE
4,1,152.39234999999996,917,2226,LRPS,2944,LRPS
4,1,64.09994999999999,662,2943,LRPE,2944,LRPS
4,1,84.85679999999996,612,2226,LRPS,2777,LRPE
4,1,99.04270000000001,482,2567,LRPE,2225,LRPE
4,1,79.95089999999998,372,1,LRPS,2943,LRPE
4,1,61.60732,212,2444,LRPE,1340,LRPS
4,1,23.69175,102,2943,LRPE,3120,LRPE
4,1,227.57095999999999,1443,2567,LRPE,1339,LRPE
4,1,275.50874,1398,2444,LRPE,1339,LRPE
4,1,147.54603000000012,423,1,LRPS,2445,LRPS
4,1,48.14345000000001,353,3120,LRPE,2684,LRP048
4,1,80.44860999999999,248,2778,LRPS,2444,LRPE
4,1,49.95606000000001,178,3120,LRPE,2444,LRPE
4,1,137.48973,319,2445,LRPS,2684,LRP048
4,1,301.7730500000003,1830,1339,LRPE,2943,LRPE
4,1,355.9573500000003,1575,2778,LRPS,1339,LRPE
4,1,57.6199,260,2777,LRPE,2778,LRPS
4,1,59.61615,225,1340,LRPS,3120,LRPE
4,1,50.36675000000001,100,2568,LRPS,1,LRPS
4,1,128.8621,416,2944,LRPS,2568,LRPS
4,1,87.35510999999998,261,2445,LRPS,2444,LRPE
4,1,9.086,11,2225,LRPE,1,LRPS
4,1,142.4767,742,2226,LRPS,2778,LRPS
4,1,84.43603,717,2777,LRPE,1340,LRPS
4,1,137.31117000000006,602,3120,LRPE,2445,LRPS
4,1,83.01962999999998,477,1,LRPS,2777,LRPE
4,1,140.58180000000007,412,2685,LRPS,2445,LRPS
4,1,88.4539,237,2568,LRPS,3120,LRPE
4,1,30.397979999999997,87,2777,LRPE,2685,LRPS
4,1,137.48973,608,2445,LRPS,2684,LRP048
4,1,30.397979999999997,38,2777,LRPE,2685,LRPS
4,1,109.54510000000008,724,1340,LRPS,2567,LRPE
4,1,97.89383999999998,610,2567,LRPE,3120,LRPE
4,1,70.86489999999999,455,2225,LRPE,2943,LRPE
4,1,177.80018,596,2445,LRPS,2568,LRPS
4,1,128.86210000000008,541,2568,LRPS,2944,LRPS
4,1,73.93363,391,2225,LRPE,2777,LRPE
4,1,61.60732,311,2444,LRPE,1340,LRPS
4,1,72.96333,312,2684,LRP048,2777,LRPE
4,1,30.397980000000004,62,2685,LRPS,2777,LRPE
