id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34931,0
1568,,N2,Intersection,-,0.0,33814,0
186,,N1,Intersection,-,0.0,33041,0
1359,,N2,Intersection,-,0.0,30506,0
184,,N1,Intersection,-,0.0,29997,0
18,,N1,Intersection,-,0.0,29575,0
336,,N1,Intersection,-,0.0,25288,0
21,,N1,Bridge,A,6.3,24724,0
22,,N1,Bridge,A,6.3,24724,0
23,,N1,Link,-,382.0,24724,1
25,,N1,Link,-,184.0,24724,1
20,,N1,Bridge,B,8.0,24724,0
26,,N1,Link,-,248.0,24724,0
27,,N1,Bridge,A,9.3,24724,0
28,,N1,Bridge,A,6.1,24724,0
19,,N1,Link,-,112.0,24724,0
24,,N1,Bridge,A,8.3,24723,0
1363,,N2,Link,-,1000.0,24014,39
1360,,N2,Bridge,C,19.0,24002,0
1362,,N2,Link,-,20.0,24002,0
1361,,N2,Link,-,214.0,24002,0
1372,,N2,Link,-,914.0,23993,27
1368,,N2,Link,-,467.0,23987,2
1367,,N2,Bridge,B,3.5,23987,0
1366,,N2,Link,-,132.0,23987,0
1365,,N2,Bridge,B,4.9,23987,0
1364,,N2,Link,-,162.0,23987,0
1371,,N2,Link,-,8.0,23985,0
1370,,N2,Link,-,22.0,23985,0
1369,,N2,Bridge,A,3.4,23985,0
1374,,N2,Link,-,754.0,23976,7
1373,,N2,Bridge,C,72.15,23974,0
1384,,N2,Link,-,926.0,23974,31
1375,,N2,Bridge,A,4.5,23971,0
1376,,N2,Link,-,449.0,23971,0
1377,,N2,Bridge,B,8.3,23971,0
1378,,N2,Link,-,273.0,23971,4
1379,,N2,Link,-,675.0,23969,2
1380,,N2,Bridge,A,8.3,23969,0
1381,,N2,Link,-,288.0,23969,1
1382,,N2,Bridge,A,4.0,23968,0
1383,,N2,Bridge,A,8.0,23968,0
1393,,N2,Link,-,990.0,23962,37
1386,,N2,Link,-,1000.0,23953,5
1387,,N2,Link,-,322.0,23953,1
1388,,N2,Bridge,A,4.0,23953,0
1389,,N2,Bridge,A,4.0,23953,0
1390,,N2,Link,-,469.0,23953,0
1391,,N2,Bridge,A,4.0,23953,0
1392,,N2,Bridge,A,2.0,23953,0
1385,,N2,Bridge,B,4.0,23949,0
1396,,N2,Link,-,870.0,23943,24
1394,,N2,Link,-,1000.0,23938,6
1395,,N2,Link,-,130.0,23936,0
1401,,N2,Link,-,909.0,23935,30
1399,,N2,Bridge,A,2.5,23926,0
1397,,N2,Link,-,187.0,23926,0
1398,,N2,Bridge,A,2.5,23926,0
1407,,N2,Link,-,1020.0,23926,34
1400,,N2,Link,-,90.0,23926,0
1402,,N2,Link,-,251.0,23918,4
1403,,N2,Link,-,34.0,23918,0
1404,,N2,Link,-,483.0,23918,1
1405,,N2,Bridge,B,30.3,23917,0
1406,,N2,Link,-,10.0,23917,0
1408,,N2,Link,-,665.0,23902,4
1409,,N2,Bridge,A,3.6,23899,0
1410,,N2,Link,-,280.0,23899,0
1411,,N2,Link,-,408.0,23899,0
1412,,N2,Link,-,322.0,23899,4
1438,,N2,Link,-,183.0,23896,6
1427,,N2,Link,-,85.0,23896,1
1424,,N2,Bridge,A,3.0,23896,0
1423,,N2,Link,-,349.0,23896,2
1437,,N2,Link,-,170.0,23896,1
1426,,N2,Bridge,A,12.6,23896,0
1425,,N2,Link,-,21.0,23896,0
1434,,N2,Link,-,40.0,23895,0
1433,,N2,Bridge,A,3.0,23895,0
1431,,N2,Link,-,230.0,23895,0
1430,,N2,Bridge,A,3.0,23895,0
1429,,N2,Bridge,A,3.4,23895,0
1428,,N2,Link,-,253.0,23895,0
1435,,N2,Bridge,A,1.8,23895,0
1436,,N2,Bridge,B,14.1,23895,0
1432,,N2,Bridge,B,3.5,23895,0
1414,,N2,Link,-,474.0,23895,1
1413,,N2,Link,-,425.0,23895,0
1420,,N2,Link,-,808.0,23895,3
1422,,N2,Bridge,C,69.5,23894,0
1421,,N2,Link,-,263.0,23894,0
1418,,N2,Link,-,164.0,23894,1
1417,,N2,Bridge,A,3.0,23894,0
1416,,N2,Link,-,245.0,23894,0
1415,,N2,Bridge,A,12.7,23894,0
1419,,N2,Bridge,A,27.4,23893,0
1458,,N2,Link,-,969.0,23892,34
1444,,N2,Link,-,452.0,23891,2
1447,,N2,Link,-,670.0,23891,2
1440,,N2,Link,-,159.0,23890,0
