scenario,replication,seed,average_driving_time,average_distance_km,time_per_km,shortest_route_km,longest_route_km,scenario_mean,scenario_std,standard_error,ci_95_lower,ci_95_upper
0,1,1608637542,141.93030521509252,88.48155119811513,1.6040666477162302,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,2,1273642419,147.87553176442427,88.4987670853099,1.670933241610893,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,3,1935803228,145.96000043643824,87.86083899246063,1.6612634492252358,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,4,787846414,151.34897623021456,88.09973558745904,1.7179277011559957,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,5,996406378,147.11460460646302,88.689388934746,1.6587621853467034,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,6,1201263687,145.08205776291277,87.87329246792049,1.6510370066750055,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,7,423734972,140.65304412180842,88.33782898922468,1.5922175780317749,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,8,415968276,144.6678093745579,88.13734845938954,1.64139053310885,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,9,670094950,146.57059125851566,88.6766097865254,1.6528664279268306,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
0,10,1914837113,144.73784021071114,88.62428439659635,1.6331623007865985,0.9702999999999999,347.8139800000001,145.59407609811385,3.0076512005982545,0.9511028201230465,143.72991457067266,147.45823762555503
