id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,33827,0
1568,,N2,Intersection,-,0.0,31801,0
186,,N1,Intersection,-,0.0,30884,0
1359,,N2,Intersection,-,0.0,29842,0
18,,N1,Intersection,-,0.0,28718,0
184,,N1,Intersection,-,0.0,28092,0
26,,N1,Link,-,248.0,23924,2
25,,N1,Link,-,184.0,23924,0
24,,N1,Bridge,A,8.3,23924,0
23,,N1,Link,-,382.0,23924,4
27,,N1,Bridge,A,9.3,23922,0
28,,N1,Bridge,A,6.1,23922,0
20,,N1,Bridge,B,8.0,23920,1
21,,N1,Bridge,A,6.3,23920,0
22,,N1,Bridge,A,6.3,23920,0
19,,N1,Link,-,112.0,23919,0
1360,,N2,Bridge,C,19.0,23536,72
1373,,N2,Bridge,C,72.15,23487,79
1366,,N2,Link,-,132.0,23478,3
1367,,N2,Bridge,B,3.5,23478,2
1365,,N2,Bridge,B,4.9,23477,4
1362,,N2,Link,-,20.0,23476,0
1363,,N2,Link,-,1000.0,23476,1
1368,,N2,Link,-,467.0,23476,3
1361,,N2,Link,-,214.0,23476,0
1364,,N2,Link,-,162.0,23475,0
1372,,N2,Link,-,914.0,23475,6
1370,,N2,Link,-,22.0,23473,0
1369,,N2,Bridge,A,3.4,23473,0
1371,,N2,Link,-,8.0,23473,0
1374,,N2,Link,-,754.0,23424,2
1376,,N2,Link,-,449.0,23423,1
1377,,N2,Bridge,B,8.3,23423,2
1375,,N2,Bridge,A,4.5,23422,0
1379,,N2,Link,-,675.0,23422,6
1384,,N2,Link,-,926.0,23421,31
1378,,N2,Link,-,273.0,23421,0
1381,,N2,Link,-,288.0,23417,2
1380,,N2,Bridge,A,8.3,23417,0
1383,,N2,Bridge,A,8.0,23415,0
1382,,N2,Bridge,A,4.0,23415,0
1385,,N2,Bridge,B,4.0,23402,26
1386,,N2,Link,-,1000.0,23393,33
1393,,N2,Link,-,990.0,23376,27
1389,,N2,Bridge,A,4.0,23372,0
1388,,N2,Bridge,A,4.0,23372,0
1387,,N2,Link,-,322.0,23372,1
1390,,N2,Link,-,469.0,23372,3
1391,,N2,Bridge,A,4.0,23369,0
1392,,N2,Bridge,A,2.0,23369,0
1394,,N2,Link,-,1000.0,23361,21
1396,,N2,Link,-,870.0,23352,27
1395,,N2,Link,-,130.0,23345,0
1401,,N2,Link,-,909.0,23342,30
1400,,N2,Link,-,90.0,23332,0
1399,,N2,Bridge,A,2.5,23332,0
1398,,N2,Bridge,A,2.5,23332,0
1397,,N2,Link,-,187.0,23332,0
1405,,N2,Bridge,B,30.3,23327,24
1404,,N2,Link,-,483.0,23322,3
1402,,N2,Link,-,251.0,23322,0
1403,,N2,Link,-,34.0,23322,0
1407,,N2,Link,-,1020.0,23319,35
1406,,N2,Link,-,10.0,23311,0
1412,,N2,Link,-,322.0,23299,30
1408,,N2,Link,-,665.0,23293,2
1409,,N2,Bridge,A,3.6,23292,0
1410,,N2,Link,-,280.0,23292,0
1411,,N2,Link,-,408.0,23292,0
336,,N1,Intersection,-,0.0,23291,0
1420,,N2,Link,-,808.0,23276,34
1414,,N2,Link,-,474.0,23276,3
1413,,N2,Link,-,425.0,23276,0
1415,,N2,Bridge,A,12.7,23273,0
1416,,N2,Link,-,245.0,23273,0
1417,,N2,Bridge,A,3.0,23273,0
1418,,N2,Link,-,164.0,23273,5
1419,,N2,Bridge,A,27.4,23268,0
1422,,N2,Bridge,C,69.5,23266,78
1421,,N2,Link,-,263.0,23250,0
1430,,N2,Bridge,A,3.0,23205,0
1429,,N2,Bridge,A,3.4,23205,0
1427,,N2,Link,-,85.0,23205,0
1428,,N2,Link,-,253.0,23205,0
1424,,N2,Bridge,A,3.0,23205,0
1426,,N2,Bridge,A,12.6,23205,0
1425,,N2,Link,-,21.0,23205,0
1423,,N2,Link,-,349.0,23205,1
1432,,N2,Bridge,B,3.5,23205,31
1431,,N2,Link,-,230.0,23205,4
1436,,N2,Bridge,B,14.1,23189,34
1433,,N2,Bridge,A,3.0,23178,0
1435,,N2,Bridge,A,1.8,23178,0
1434,,N2,Link,-,40.0,23178,0
1447,,N2,Link,-,670.0,23171,18
1442,,N2,Link,-,160.0,23168,2
1444,,N2,Link,-,452.0,23168,4
1443,,N2,Bridge,A,2.5,23168,0
1449,,N2,Bridge,B,105.15,23168,40
1440,,N2,Link,-,159.0,23166,0
