scenario,replication,seed,average_driving_time,average_distance_km,time_per_km,shortest_route_km,longest_route_km,scenario_mean,scenario_std,standard_error,ci_95_lower,ci_95_upper
1,1,1608637542,158.30572211846172,87.5183642823377,1.8088286203311708,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,2,1273642419,159.10064672594987,87.20417078467945,1.8244614368135432,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,3,1935803228,163.18281909426867,87.6213321339791,1.8623640513105966,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,4,787846414,163.99754446581267,87.63347977300432,1.871402857567827,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,5,996406378,166.9302615057051,87.42352110103178,1.9094433557851167,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,6,1201263687,170.91601213754421,87.50197271033157,1.9532818157522949,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,7,423734972,158.92368891407645,87.45806563840969,1.8171415952776413,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,8,415968276,158.22738578347952,87.92817255746807,1.7995072703241421,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,9,670094950,173.51381987747212,87.39427397787534,1.985414054945965,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
1,10,1914837113,163.5324651223719,87.87848261749191,1.86089313619784,0.9702999999999999,347.8139800000001,163.66303657451422,5.397549169066496,1.7068549156999377,160.31760093974233,167.0084722092861
