scenario,replication,route_length_km,driving_time_min,source_id,source_name,sink_id,sink_name
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,0.9702999999999999,2,2225,LRPE,2684,LRP048
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,0.9702999999999999,16,2684,LRP048,2225,LRPE
4,1,8.272,12,1,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,8.272,12,1,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,0.9702999999999999,15,2684,LRP048,2225,LRPE
4,1,8.272,12,1,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,8.272,12,1,LRPS,2225,LRPE
4,1,8.272,12,1,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,8.272,12,1,LRPS,2225,LRPE
4,1,8.272,12,1,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,8.272,16,1,LRPS,2225,LRPE
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,0.9702999999999999,2,2225,LRPE,2684,LRP048
4,1,8.272,16,1,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,11.472700000000001,15,2684,LRP048,1340,LRPS
4,1,8.272,16,1,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,8.272,16,1,LRPS,2225,LRPE
4,1,9.242299999999997,28,1,LRPS,2684,LRP048
4,1,9.242299999999997,18,1,LRPS,2684,LRP048
4,1,9.242299999999997,18,1,LRPS,2684,LRP048
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,20.714999999999996,27,1,LRPS,1340,LRPS
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,0.9702999999999999,2,2225,LRPE,2684,LRP048
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,0.9702999999999999,19,2684,LRP048,2225,LRPE
4,1,9.242299999999997,18,1,LRPS,2684,LRP048
4,1,8.272,16,1,LRPS,2225,LRPE
4,1,9.242299999999997,30,1,LRPS,2684,LRP048
4,1,0.9702999999999999,20,2225,LRPE,2684,LRP048
4,1,0.9702999999999999,19,2684,LRP048,2225,LRPE
4,1,11.472700000000001,15,2684,LRP048,1340,LRPS
4,1,21.363,31,1340,LRPS,1,LRPS
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2225,LRPE,2684,LRP048
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,9.242299999999997,21,1,LRPS,2684,LRP048
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,12.276999999999997,16,1340,LRPS,2225,LRPE
4,1,0.9702999999999999,16,2684,LRP048,2225,LRPE
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,0.9702999999999999,15,2684,LRP048,2225,LRPE
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,12.443,20,2225,LRPE,1340,LRPS
4,1,9.086,19,2225,LRPE,1,LRPS
4,1,38.97232999999999,50,2445,LRPS,2567,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,11.306700000000001,15,1340,LRPS,2684,LRP048
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2225,LRPE,2684,LRP048
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,9.242299999999997,21,1,LRPS,2684,LRP048
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,11.306700000000001,31,1340,LRPS,2684,LRP048
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,11.472700000000001,19,2684,LRP048,1340,LRPS
4,1,0.9702999999999999,14,2684,LRP048,2225,LRPE
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,40.31045,50,2684,LRP048,2568,LRPS
4,1,10.056299999999998,20,2684,LRP048,1,LRPS
4,1,11.472700000000001,19,2684,LRP048,1340,LRPS
4,1,12.276999999999997,35,1340,LRPS,2225,LRPE
4,1,12.276999999999997,33,1340,LRPS,2225,LRPE
4,1,0.9702999999999999,2,2684,LRP048,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,11.306700000000001,19,1340,LRPS,2684,LRP048
4,1,39.31045,62,2568,LRPS,2684,LRP048
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,9.242299999999997,21,1,LRPS,2684,LRP048
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,10.056299999999998,36,2684,LRP048,1,LRPS
4,1,10.056299999999998,30,2684,LRP048,1,LRPS
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,39.31045,67,2568,LRPS,2684,LRP048
4,1,39.31045,62,2568,LRPS,2684,LRP048
4,1,39.31045,51,2568,LRPS,2684,LRP048
4,1,21.363,47,1340,LRPS,1,LRPS
4,1,20.714999999999996,39,1,LRPS,1340,LRPS
4,1,29.852980000000002,38,2685,LRPS,2777,LRPE
4,1,0.9702999999999999,37,2684,LRP048,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,8.272,19,1,LRPS,2225,LRPE
4,1,0.9702999999999999,7,2684,LRP048,2225,LRPE
