id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34264,0
1568,,N2,Intersection,-,0.0,32958,0
186,,N1,Intersection,-,0.0,32302,0
1359,,N2,Intersection,-,0.0,30043,0
184,,N1,Intersection,-,0.0,29236,0
18,,N1,Intersection,-,0.0,29049,0
336,,N1,Intersection,-,0.0,24634,0
23,,N1,Link,-,382.0,24275,2
24,,N1,Bridge,A,8.3,24275,0
26,,N1,Link,-,248.0,24275,2
25,,N1,Link,-,184.0,24275,0
19,,N1,Link,-,112.0,24273,0
22,,N1,Bridge,A,6.3,24273,0
28,,N1,Bridge,A,6.1,24273,0
27,,N1,Bridge,A,9.3,24273,0
21,,N1,Bridge,A,6.3,24273,0
20,,N1,Bridge,B,8.0,24273,0
1360,,N2,Bridge,C,19.0,23771,51
1363,,N2,Link,-,1000.0,23744,32
1361,,N2,Link,-,214.0,23735,0
1362,,N2,Link,-,20.0,23735,0
1372,,N2,Link,-,914.0,23730,33
1373,,N2,Bridge,C,72.15,23723,60
1368,,N2,Link,-,467.0,23721,4
1367,,N2,Bridge,B,3.5,23721,0
1366,,N2,Link,-,132.0,23721,0
1365,,N2,Bridge,B,4.9,23721,0
1364,,N2,Link,-,162.0,23721,0
1371,,N2,Link,-,8.0,23717,0
1369,,N2,Bridge,A,3.4,23717,0
1370,,N2,Link,-,22.0,23717,0
1379,,N2,Link,-,675.0,23686,28
1374,,N2,Link,-,754.0,23678,4
1384,,N2,Link,-,926.0,23676,27
1378,,N2,Link,-,273.0,23676,0
1377,,N2,Bridge,B,8.3,23676,0
1376,,N2,Link,-,449.0,23676,0
1375,,N2,Bridge,A,4.5,23676,0
1383,,N2,Bridge,A,8.0,23668,0
1381,,N2,Link,-,288.0,23668,0
1380,,N2,Bridge,A,8.3,23668,0
1382,,N2,Bridge,A,4.0,23668,0
1386,,N2,Link,-,1000.0,23667,39
1385,,N2,Bridge,B,4.0,23657,0
1393,,N2,Link,-,990.0,23646,31
1389,,N2,Bridge,A,4.0,23639,0
1388,,N2,Bridge,A,4.0,23639,0
1387,,N2,Link,-,322.0,23639,1
1390,,N2,Link,-,469.0,23639,2
1392,,N2,Bridge,A,2.0,23637,0
1391,,N2,Bridge,A,4.0,23637,0
1394,,N2,Link,-,1000.0,23629,36
1396,,N2,Link,-,870.0,23604,20
1401,,N2,Link,-,909.0,23602,36
1395,,N2,Link,-,130.0,23598,0
1397,,N2,Link,-,187.0,23590,0
1398,,N2,Bridge,A,2.5,23590,0
1400,,N2,Link,-,90.0,23590,0
1399,,N2,Bridge,A,2.5,23590,0
1407,,N2,Link,-,1020.0,23586,27
1402,,N2,Link,-,251.0,23579,1
1404,,N2,Link,-,483.0,23579,2
1403,,N2,Link,-,34.0,23579,0
1406,,N2,Link,-,10.0,23577,0
1405,,N2,Bridge,B,30.3,23577,0
1408,,N2,Link,-,665.0,23576,25
1420,,N2,Link,-,808.0,23560,32
1409,,N2,Bridge,A,3.6,23559,0
1410,,N2,Link,-,280.0,23559,3
1412,,N2,Link,-,322.0,23557,5
1411,,N2,Link,-,408.0,23556,0
1414,,N2,Link,-,474.0,23554,3
1413,,N2,Link,-,425.0,23553,0
1419,,N2,Bridge,A,27.4,23552,0
1417,,N2,Bridge,A,3.0,23552,0
1418,,N2,Link,-,164.0,23552,0
1416,,N2,Link,-,245.0,23552,0
1415,,N2,Bridge,A,12.7,23552,0
1422,,N2,Bridge,C,69.5,23548,56
1421,,N2,Link,-,263.0,23536,0
1431,,N2,Link,-,230.0,23514,30
1423,,N2,Link,-,349.0,23504,0
1424,,N2,Bridge,A,3.0,23504,0
1425,,N2,Link,-,21.0,23504,0
1426,,N2,Bridge,A,12.6,23504,0
1427,,N2,Link,-,85.0,23504,0
1428,,N2,Link,-,253.0,23504,0
1429,,N2,Bridge,A,3.4,23504,0
1430,,N2,Bridge,A,3.0,23504,0
1454,,N2,Link,-,608.0,23495,30
1434,,N2,Link,-,40.0,23494,0
1435,,N2,Bridge,A,1.8,23494,0
1436,,N2,Bridge,B,14.1,23494,0
1437,,N2,Link,-,170.0,23494,0
1438,,N2,Link,-,183.0,23494,0
1439,,N2,Bridge,A,2.0,23494,0
1440,,N2,Link,-,159.0,23494,2
1442,,N2,Link,-,160.0,23494,2
1443,,N2,Bridge,A,2.5,23494,0
1444,,N2,Link,-,452.0,23494,0
