id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34594,0
1568,,N2,Intersection,-,0.0,34224,0
186,,N1,Intersection,-,0.0,33414,0
1359,,N2,Intersection,-,0.0,30553,0
184,,N1,Intersection,-,0.0,30290,0
18,,N1,Intersection,-,0.0,29186,0
336,,N1,Intersection,-,0.0,25587,0
26,,N1,Link,-,248.0,24402,1
25,,N1,Link,-,184.0,24402,1
23,,N1,Link,-,382.0,24402,2
20,,N1,Bridge,B,8.0,24401,0
28,,N1,Bridge,A,6.1,24401,0
27,,N1,Bridge,A,9.3,24401,0
24,,N1,Bridge,A,8.3,24401,0
22,,N1,Bridge,A,6.3,24401,0
21,,N1,Bridge,A,6.3,24401,0
19,,N1,Link,-,112.0,24401,0
1363,,N2,Link,-,1000.0,24171,32
1360,,N2,Bridge,C,19.0,24162,0
1362,,N2,Link,-,20.0,24162,0
1361,,N2,Link,-,214.0,24162,0
1372,,N2,Link,-,914.0,24151,8
1368,,N2,Link,-,467.0,24150,3
1384,,N2,Link,-,926.0,24149,27
1369,,N2,Bridge,A,3.4,24149,0
1370,,N2,Link,-,22.0,24149,0
1371,,N2,Link,-,8.0,24149,0
1367,,N2,Bridge,B,3.5,24148,0
1366,,N2,Link,-,132.0,24148,0
1365,,N2,Bridge,B,4.9,24148,0
1364,,N2,Link,-,162.0,24148,0
1374,,N2,Link,-,754.0,24147,5
1373,,N2,Bridge,C,72.15,24145,0
1375,,N2,Bridge,A,4.5,24144,0
1377,,N2,Bridge,B,8.3,24144,2
1376,,N2,Link,-,449.0,24144,0
1378,,N2,Link,-,273.0,24142,0
1379,,N2,Link,-,675.0,24142,3
1386,,N2,Link,-,1000.0,24140,22
1380,,N2,Bridge,A,8.3,24139,0
1381,,N2,Link,-,288.0,24139,0
1382,,N2,Bridge,A,4.0,24139,0
1383,,N2,Bridge,A,8.0,24139,0
1393,,N2,Link,-,990.0,24134,31
1385,,N2,Bridge,B,4.0,24132,0
1389,,N2,Bridge,A,4.0,24128,0
1387,,N2,Link,-,322.0,24128,2
1388,,N2,Bridge,A,4.0,24128,0
1390,,N2,Link,-,469.0,24128,3
1391,,N2,Bridge,A,4.0,24125,0
1392,,N2,Bridge,A,2.0,24125,0
1394,,N2,Link,-,1000.0,24120,29
1396,,N2,Link,-,870.0,24111,37
1395,,N2,Link,-,130.0,24099,0
1407,,N2,Link,-,1020.0,24094,31
1400,,N2,Link,-,90.0,24086,0
1397,,N2,Link,-,187.0,24086,0
1401,,N2,Link,-,909.0,24086,1
1398,,N2,Bridge,A,2.5,24086,0
1402,,N2,Link,-,251.0,24086,1
1403,,N2,Link,-,34.0,24086,0
1399,,N2,Bridge,A,2.5,24086,0
1404,,N2,Link,-,483.0,24086,2
1405,,N2,Bridge,B,30.3,24084,0
1406,,N2,Link,-,10.0,24084,0
1408,,N2,Link,-,665.0,24074,6
1409,,N2,Bridge,A,3.6,24069,0
1410,,N2,Link,-,280.0,24069,0
1411,,N2,Link,-,408.0,24069,0
1412,,N2,Link,-,322.0,24069,2
1414,,N2,Link,-,474.0,24068,5
1413,,N2,Link,-,425.0,24067,0
1418,,N2,Link,-,164.0,24065,6
1415,,N2,Bridge,A,12.7,24064,0
1416,,N2,Link,-,245.0,24064,0
1417,,N2,Bridge,A,3.0,24064,0
1423,,N2,Link,-,349.0,24061,0
1427,,N2,Link,-,85.0,24061,4
1426,,N2,Bridge,A,12.6,24061,0
1425,,N2,Link,-,21.0,24061,0
1424,,N2,Bridge,A,3.0,24061,0
1422,,N2,Bridge,C,69.5,24061,0
1421,,N2,Link,-,263.0,24061,0
1420,,N2,Link,-,808.0,24061,1
1419,,N2,Bridge,A,27.4,24060,0
1438,,N2,Link,-,183.0,24057,2
1433,,N2,Bridge,A,3.0,24057,0
1437,,N2,Link,-,170.0,24057,0
1436,,N2,Bridge,B,14.1,24057,0
1435,,N2,Bridge,A,1.8,24057,0
1434,,N2,Link,-,40.0,24057,0
1430,,N2,Bridge,A,3.0,24057,0
1432,,N2,Bridge,B,3.5,24057,0
1431,,N2,Link,-,230.0,24057,0
1429,,N2,Bridge,A,3.4,24057,0
1428,,N2,Link,-,253.0,24057,0
1444,,N2,Link,-,452.0,24055,3
1441,,N2,Link,-,30.0,24055,0
1442,,N2,Link,-,160.0,24055,0
1443,,N2,Bridge,A,2.5,24055,0
