id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34391,0
1568,,N2,Intersection,-,0.0,32990,0
186,,N1,Intersection,-,0.0,32309,0
1359,,N2,Intersection,-,0.0,30139,0
18,,N1,Intersection,-,0.0,29275,0
184,,N1,Intersection,-,0.0,29176,0
336,,N1,Intersection,-,0.0,24740,0
23,,N1,Link,-,382.0,24444,4
19,,N1,Link,-,112.0,24443,0
22,,N1,Bridge,A,6.3,24443,0
21,,N1,Bridge,A,6.3,24443,0
20,,N1,Bridge,B,8.0,24443,0
25,,N1,Link,-,184.0,24441,0
24,,N1,Bridge,A,8.3,24441,0
28,,N1,Bridge,A,6.1,24441,0
27,,N1,Bridge,A,9.3,24441,0
26,,N1,Link,-,248.0,24441,0
1360,,N2,Bridge,C,19.0,23839,42
1363,,N2,Link,-,1000.0,23813,35
1362,,N2,Link,-,20.0,23806,0
1361,,N2,Link,-,214.0,23806,0
1373,,N2,Bridge,C,72.15,23792,57
1372,,N2,Link,-,914.0,23792,22
1365,,N2,Bridge,B,4.9,23786,0
1364,,N2,Link,-,162.0,23786,1
1368,,N2,Link,-,467.0,23786,2
1366,,N2,Link,-,132.0,23786,0
1367,,N2,Bridge,B,3.5,23786,0
1371,,N2,Link,-,8.0,23784,0
1369,,N2,Bridge,A,3.4,23784,0
1370,,N2,Link,-,22.0,23784,0
1384,,N2,Link,-,926.0,23754,32
1374,,N2,Link,-,754.0,23750,6
1376,,N2,Link,-,449.0,23747,2
1377,,N2,Bridge,B,8.3,23747,0
1378,,N2,Link,-,273.0,23747,0
1379,,N2,Link,-,675.0,23747,2
1386,,N2,Link,-,1000.0,23745,43
1380,,N2,Bridge,A,8.3,23745,0
1381,,N2,Link,-,288.0,23745,1
1375,,N2,Bridge,A,4.5,23745,0
1383,,N2,Bridge,A,8.0,23744,0
1382,,N2,Bridge,A,4.0,23744,0
1385,,N2,Bridge,B,4.0,23732,0
1393,,N2,Link,-,990.0,23719,20
1388,,N2,Bridge,A,4.0,23715,0
1389,,N2,Bridge,A,4.0,23715,0
1390,,N2,Link,-,469.0,23715,2
1387,,N2,Link,-,322.0,23715,0
1391,,N2,Bridge,A,4.0,23713,0
1392,,N2,Bridge,A,2.0,23713,0
1394,,N2,Link,-,1000.0,23713,29
1396,,N2,Link,-,870.0,23698,23
1395,,N2,Link,-,130.0,23692,0
1401,,N2,Link,-,909.0,23688,30
1400,,N2,Link,-,90.0,23681,0
1399,,N2,Bridge,A,2.5,23681,0
1398,,N2,Bridge,A,2.5,23681,0
1397,,N2,Link,-,187.0,23681,0
1407,,N2,Link,-,1020.0,23677,34
1402,,N2,Link,-,251.0,23665,0
1403,,N2,Link,-,34.0,23665,0
1404,,N2,Link,-,483.0,23665,0
1405,,N2,Bridge,B,30.3,23665,0
1406,,N2,Link,-,10.0,23665,0
1414,,N2,Link,-,474.0,23663,24
1422,,N2,Bridge,C,69.5,23656,48
1408,,N2,Link,-,665.0,23655,4
1413,,N2,Link,-,425.0,23653,2
1412,,N2,Link,-,322.0,23651,0
1409,,N2,Bridge,A,3.6,23651,0
1411,,N2,Link,-,408.0,23651,0
1410,,N2,Link,-,280.0,23651,0
1415,,N2,Bridge,A,12.7,23649,0
1416,,N2,Link,-,245.0,23649,0
1417,,N2,Bridge,A,3.0,23649,0
1418,,N2,Link,-,164.0,23649,3
1419,,N2,Bridge,A,27.4,23646,0
1420,,N2,Link,-,808.0,23646,5
1421,,N2,Link,-,263.0,23641,0
1444,,N2,Link,-,452.0,23625,3
1445,,N2,Bridge,A,4.0,23625,0
1446,,N2,Link,-,330.0,23625,4
1424,,N2,Bridge,A,3.0,23623,0
1433,,N2,Bridge,A,3.0,23623,0
1423,,N2,Link,-,349.0,23623,0
1440,,N2,Link,-,159.0,23623,1
1439,,N2,Bridge,A,2.0,23623,0
1438,,N2,Link,-,183.0,23623,0
1425,,N2,Link,-,21.0,23623,0
1435,,N2,Bridge,A,1.8,23623,0
1434,,N2,Link,-,40.0,23623,0
1436,,N2,Bridge,B,14.1,23623,0
1432,,N2,Bridge,B,3.5,23623,0
1431,,N2,Link,-,230.0,23623,0
1430,,N2,Bridge,A,3.0,23623,0
1429,,N2,Bridge,A,3.4,23623,0
1428,,N2,Link,-,253.0,23623,0
1427,,N2,Link,-,85.0,23623,0
1426,,N2,Bridge,A,12.6,23623,0
