id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34503,0
1568,,N2,Intersection,-,0.0,33769,0
186,,N1,Intersection,-,0.0,33065,0
1359,,N2,Intersection,-,0.0,30400,0
184,,N1,Intersection,-,0.0,30043,0
18,,N1,Intersection,-,0.0,28887,0
336,,N1,Intersection,-,0.0,25221,0
23,,N1,Link,-,382.0,24203,4
26,,N1,Link,-,248.0,24202,1
25,,N1,Link,-,184.0,24202,1
22,,N1,Bridge,A,6.3,24201,0
21,,N1,Bridge,A,6.3,24201,0
20,,N1,Bridge,B,8.0,24201,0
19,,N1,Link,-,112.0,24201,0
24,,N1,Bridge,A,8.3,24201,0
27,,N1,Bridge,A,9.3,24201,0
28,,N1,Bridge,A,6.1,24201,0
1363,,N2,Link,-,1000.0,24030,28
1362,,N2,Link,-,20.0,24023,0
1361,,N2,Link,-,214.0,24023,0
1360,,N2,Bridge,C,19.0,24023,0
1384,,N2,Link,-,926.0,24013,28
1377,,N2,Bridge,B,8.3,24012,2
1376,,N2,Link,-,449.0,24012,4
1368,,N2,Link,-,467.0,24011,4
1379,,N2,Link,-,675.0,24011,6
1378,,N2,Link,-,273.0,24010,0
1374,,N2,Link,-,754.0,24009,2
1364,,N2,Link,-,162.0,24009,0
1369,,N2,Bridge,A,3.4,24009,0
1370,,N2,Link,-,22.0,24009,0
1365,,N2,Bridge,B,4.9,24009,0
1372,,N2,Link,-,914.0,24009,1
1371,,N2,Link,-,8.0,24009,0
1366,,N2,Link,-,132.0,24009,0
1367,,N2,Bridge,B,3.5,24009,0
1373,,N2,Bridge,C,72.15,24008,0
1375,,N2,Bridge,A,4.5,24008,0
1383,,N2,Bridge,A,8.0,24006,0
1382,,N2,Bridge,A,4.0,24006,0
1381,,N2,Link,-,288.0,24006,0
1380,,N2,Bridge,A,8.3,24006,0
1386,,N2,Link,-,1000.0,24002,27
1393,,N2,Link,-,990.0,23992,26
1385,,N2,Bridge,B,4.0,23992,0
1390,,N2,Link,-,469.0,23985,2
1387,,N2,Link,-,322.0,23985,0
1389,,N2,Bridge,A,4.0,23985,0
1388,,N2,Bridge,A,4.0,23985,0
1392,,N2,Bridge,A,2.0,23983,0
1391,,N2,Bridge,A,4.0,23983,0
1396,,N2,Link,-,870.0,23976,28
1394,,N2,Link,-,1000.0,23975,5
1395,,N2,Link,-,130.0,23970,0
1401,,N2,Link,-,909.0,23962,28
1397,,N2,Link,-,187.0,23954,0
1398,,N2,Bridge,A,2.5,23954,0
1399,,N2,Bridge,A,2.5,23954,0
1400,,N2,Link,-,90.0,23954,0
1407,,N2,Link,-,1020.0,23948,31
1403,,N2,Link,-,34.0,23942,0
1402,,N2,Link,-,251.0,23942,0
1404,,N2,Link,-,483.0,23942,2
1406,,N2,Link,-,10.0,23940,0
1405,,N2,Bridge,B,30.3,23940,0
1408,,N2,Link,-,665.0,23926,8
1409,,N2,Bridge,A,3.6,23919,0
1410,,N2,Link,-,280.0,23919,0
1411,,N2,Link,-,408.0,23919,0
1412,,N2,Link,-,322.0,23919,3
1420,,N2,Link,-,808.0,23919,4
1422,,N2,Bridge,C,69.5,23918,0
1421,,N2,Link,-,263.0,23918,0
1425,,N2,Link,-,21.0,23918,0
1423,,N2,Link,-,349.0,23918,0
1426,,N2,Bridge,A,12.6,23918,0
1427,,N2,Link,-,85.0,23918,7
1424,,N2,Bridge,A,3.0,23918,0
1413,,N2,Link,-,425.0,23917,1
1414,,N2,Link,-,474.0,23917,1
1418,,N2,Link,-,164.0,23916,0
1419,,N2,Bridge,A,27.4,23916,0
1416,,N2,Link,-,245.0,23916,0
1415,,N2,Bridge,A,12.7,23916,0
1417,,N2,Bridge,A,3.0,23916,0
1434,,N2,Link,-,40.0,23911,0
1438,,N2,Link,-,183.0,23911,2
1437,,N2,Link,-,170.0,23911,0
1435,,N2,Bridge,A,1.8,23911,0
1436,,N2,Bridge,B,14.1,23911,0
1433,,N2,Bridge,A,3.0,23911,0
1432,,N2,Bridge,B,3.5,23911,0
1431,,N2,Link,-,230.0,23911,0
1430,,N2,Bridge,A,3.0,23911,0
1429,,N2,Bridge,A,3.4,23911,0
1428,,N2,Link,-,253.0,23911,0
1458,,N2,Link,-,969.0,23911,27
1439,,N2,Bridge,A,2.0,23909,0
1441,,N2,Link,-,30.0,23909,0
1442,,N2,Link,-,160.0,23909,0
