id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34562,0
1568,,N2,Intersection,-,0.0,33981,0
186,,N1,Intersection,-,0.0,33294,0
1359,,N2,Intersection,-,0.0,30657,0
184,,N1,Intersection,-,0.0,30170,0
18,,N1,Intersection,-,0.0,29256,0
336,,N1,Intersection,-,0.0,25469,0
23,,N1,Link,-,382.0,24362,1
22,,N1,Bridge,A,6.3,24362,0
21,,N1,Bridge,A,6.3,24362,0
20,,N1,Bridge,B,8.0,24362,0
19,,N1,Link,-,112.0,24362,0
24,,N1,Bridge,A,8.3,24361,0
27,,N1,Bridge,A,9.3,24361,0
25,,N1,Link,-,184.0,24361,0
28,,N1,Bridge,A,6.1,24361,0
26,,N1,Link,-,248.0,24361,0
1363,,N2,Link,-,1000.0,24174,28
1362,,N2,Link,-,20.0,24164,0
1361,,N2,Link,-,214.0,24164,0
1360,,N2,Bridge,C,19.0,24164,0
1372,,N2,Link,-,914.0,24161,33
1365,,N2,Bridge,B,4.9,24156,0
1366,,N2,Link,-,132.0,24156,0
1367,,N2,Bridge,B,3.5,24156,0
1364,,N2,Link,-,162.0,24156,0
1368,,N2,Link,-,467.0,24156,1
1370,,N2,Link,-,22.0,24155,0
1369,,N2,Bridge,A,3.4,24155,0
1371,,N2,Link,-,8.0,24155,0
1384,,N2,Link,-,926.0,24141,30
1374,,N2,Link,-,754.0,24135,2
1376,,N2,Link,-,449.0,24134,0
1373,,N2,Bridge,C,72.15,24134,0
1375,,N2,Bridge,A,4.5,24134,0
1377,,N2,Bridge,B,8.3,24134,0
1378,,N2,Link,-,273.0,24134,1
1383,,N2,Bridge,A,8.0,24133,0
1382,,N2,Bridge,A,4.0,24133,0
1380,,N2,Bridge,A,8.3,24133,0
1379,,N2,Link,-,675.0,24133,0
1381,,N2,Link,-,288.0,24133,0
1393,,N2,Link,-,990.0,24120,29
1385,,N2,Bridge,B,4.0,24119,0
1386,,N2,Link,-,1000.0,24119,3
1388,,N2,Bridge,A,4.0,24116,0
1389,,N2,Bridge,A,4.0,24116,0
1390,,N2,Link,-,469.0,24116,3
1387,,N2,Link,-,322.0,24116,0
1391,,N2,Bridge,A,4.0,24113,0
1392,,N2,Bridge,A,2.0,24113,0
1394,,N2,Link,-,1000.0,24107,28
1396,,N2,Link,-,870.0,24098,29
1395,,N2,Link,-,130.0,24088,0
1401,,N2,Link,-,909.0,24084,21
1399,,N2,Bridge,A,2.5,24079,0
1400,,N2,Link,-,90.0,24079,0
1397,,N2,Link,-,187.0,24079,0
1398,,N2,Bridge,A,2.5,24079,0
1404,,N2,Link,-,483.0,24073,30
1403,,N2,Link,-,34.0,24068,0
1402,,N2,Link,-,251.0,24068,0
1407,,N2,Link,-,1020.0,24053,32
1405,,N2,Bridge,B,30.3,24048,0
1406,,N2,Link,-,10.0,24048,0
1420,,N2,Link,-,808.0,24034,31
1414,,N2,Link,-,474.0,24029,2
1415,,N2,Bridge,A,12.7,24029,0
1416,,N2,Link,-,245.0,24029,0
1418,,N2,Link,-,164.0,24029,2
1417,,N2,Bridge,A,3.0,24029,0
1408,,N2,Link,-,665.0,24028,5
1412,,N2,Link,-,322.0,24027,2
1413,,N2,Link,-,425.0,24027,0
1419,,N2,Bridge,A,27.4,24027,0
1409,,N2,Bridge,A,3.6,24025,0
1410,,N2,Link,-,280.0,24025,0
1411,,N2,Link,-,408.0,24025,0
1447,,N2,Link,-,670.0,24013,8
1454,,N2,Link,-,608.0,24012,24
1432,,N2,Bridge,B,3.5,24011,0
1438,,N2,Link,-,183.0,24011,2
1437,,N2,Link,-,170.0,24011,0
1436,,N2,Bridge,B,14.1,24011,0
1434,,N2,Link,-,40.0,24011,0
1433,,N2,Bridge,A,3.0,24011,0
1435,,N2,Bridge,A,1.8,24011,0
1431,,N2,Link,-,230.0,24011,3
1423,,N2,Link,-,349.0,24010,0
1448,,N2,Link,-,558.0,24010,4
1422,,N2,Bridge,C,69.5,24010,0
1427,,N2,Link,-,85.0,24010,2
1421,,N2,Link,-,263.0,24010,0
1424,,N2,Bridge,A,3.0,24010,0
1425,,N2,Link,-,21.0,24010,0
1426,,N2,Bridge,A,12.6,24010,0
1439,,N2,Bridge,A,2.0,24009,0
1440,,N2,Link,-,159.0,24009,0
1441,,N2,Link,-,30.0,24009,0
1442,,N2,Link,-,160.0,24009,0
