id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34014,0
1568,,N2,Intersection,-,0.0,31864,0
186,,N1,Intersection,-,0.0,31140,0
1359,,N2,Intersection,-,0.0,29721,0
18,,N1,Intersection,-,0.0,28902,0
184,,N1,Intersection,-,0.0,28380,0
20,,N1,Bridge,B,8.0,24100,31
26,,N1,Link,-,248.0,24090,3
24,,N1,Bridge,A,8.3,24090,0
23,,N1,Link,-,382.0,24090,3
25,,N1,Link,-,184.0,24090,0
28,,N1,Bridge,A,6.1,24087,0
27,,N1,Bridge,A,9.3,24087,0
22,,N1,Bridge,A,6.3,24087,0
21,,N1,Bridge,A,6.3,24087,0
19,,N1,Link,-,112.0,24082,0
336,,N1,Intersection,-,0.0,23434,0
1360,,N2,Bridge,C,19.0,23372,62
1363,,N2,Link,-,1000.0,23331,34
1362,,N2,Link,-,20.0,23323,0
1361,,N2,Link,-,214.0,23323,0
1372,,N2,Link,-,914.0,23313,30
1373,,N2,Bridge,C,72.15,23310,70
1367,,N2,Bridge,B,3.5,23307,3
1368,,N2,Link,-,467.0,23306,1
1371,,N2,Link,-,8.0,23305,0
1370,,N2,Link,-,22.0,23305,0
1369,,N2,Bridge,A,3.4,23305,0
1366,,N2,Link,-,132.0,23305,0
1365,,N2,Bridge,B,4.9,23305,0
1364,,N2,Link,-,162.0,23305,0
1377,,N2,Bridge,B,8.3,23266,30
1374,,N2,Link,-,754.0,23259,3
1375,,N2,Bridge,A,4.5,23256,0
1376,,N2,Link,-,449.0,23256,0
1384,,N2,Link,-,926.0,23251,29
1379,,N2,Link,-,675.0,23246,6
1378,,N2,Link,-,273.0,23246,0
1385,,N2,Bridge,B,4.0,23240,28
1381,,N2,Link,-,288.0,23240,0
1382,,N2,Bridge,A,4.0,23240,0
1383,,N2,Bridge,A,8.0,23240,0
1380,,N2,Bridge,A,8.3,23240,0
1386,,N2,Link,-,1000.0,23226,28
1393,,N2,Link,-,990.0,23213,31
1390,,N2,Link,-,469.0,23205,1
1388,,N2,Bridge,A,4.0,23205,0
1387,,N2,Link,-,322.0,23205,0
1389,,N2,Bridge,A,4.0,23205,0
1391,,N2,Bridge,A,4.0,23204,0
1392,,N2,Bridge,A,2.0,23204,0
1394,,N2,Link,-,1000.0,23195,20
1396,,N2,Link,-,870.0,23189,32
1395,,N2,Link,-,130.0,23179,0
1401,,N2,Link,-,909.0,23174,27
1399,,N2,Bridge,A,2.5,23167,0
1400,,N2,Link,-,90.0,23167,0
1398,,N2,Bridge,A,2.5,23167,0
1397,,N2,Link,-,187.0,23167,0
1405,,N2,Bridge,B,30.3,23165,47
1404,,N2,Link,-,483.0,23154,1
1402,,N2,Link,-,251.0,23154,0
1403,,N2,Link,-,34.0,23154,0
1407,,N2,Link,-,1020.0,23137,30
1406,,N2,Link,-,10.0,23130,0
1408,,N2,Link,-,665.0,23126,26
1414,,N2,Link,-,474.0,23126,34
1413,,N2,Link,-,425.0,23115,1
1411,,N2,Link,-,408.0,23114,2
1412,,N2,Link,-,322.0,23114,0
1409,,N2,Bridge,A,3.6,23112,0
1410,,N2,Link,-,280.0,23112,0
1420,,N2,Link,-,808.0,23111,36
1415,,N2,Bridge,A,12.7,23103,0
1416,,N2,Link,-,245.0,23103,0
1417,,N2,Bridge,A,3.0,23103,0
1418,,N2,Link,-,164.0,23103,4
1422,,N2,Bridge,C,69.5,23102,68
1419,,N2,Bridge,A,27.4,23099,0
1421,,N2,Link,-,263.0,23087,0
1436,,N2,Bridge,B,14.1,23054,32
1427,,N2,Link,-,85.0,23051,0
1431,,N2,Link,-,230.0,23051,3
1430,,N2,Bridge,A,3.0,23051,0
1429,,N2,Bridge,A,3.4,23051,0
1428,,N2,Link,-,253.0,23051,0
1425,,N2,Link,-,21.0,23051,0
1426,,N2,Bridge,A,12.6,23051,0
1424,,N2,Bridge,A,3.0,23051,0
1423,,N2,Link,-,349.0,23051,2
1432,,N2,Bridge,B,3.5,23049,4
1433,,N2,Bridge,A,3.0,23046,0
1434,,N2,Link,-,40.0,23046,0
1435,,N2,Bridge,A,1.8,23046,0
1447,,N2,Link,-,670.0,23039,30
1446,,N2,Link,-,330.0,23032,2
1442,,N2,Link,-,160.0,23031,1
1443,,N2,Bridge,A,2.5,23031,0
1444,,N2,Link,-,452.0,23031,1
1441,,N2,Link,-,30.0,23030,0
