id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,33076,0
1568,,N2,Intersection,-,0.0,29527,0
1359,,N2,Intersection,-,0.0,28763,0
186,,N1,Intersection,-,0.0,28621,0
18,,N1,Intersection,-,0.0,28550,0
184,,N1,Intersection,-,0.0,25980,0
24,,N1,Bridge,A,8.3,23795,32
20,,N1,Bridge,B,8.0,23794,34
21,,N1,Bridge,A,6.3,23792,26
22,,N1,Bridge,A,6.3,23783,5
23,,N1,Link,-,382.0,23781,0
28,,N1,Bridge,A,6.1,23777,2
27,,N1,Bridge,A,9.3,23777,0
26,,N1,Link,-,248.0,23777,0
25,,N1,Link,-,184.0,23777,0
19,,N1,Link,-,112.0,23776,0
1360,,N2,Bridge,C,19.0,22445,67
1365,,N2,Bridge,B,4.9,22400,45
1363,,N2,Link,-,1000.0,22394,1
1362,,N2,Link,-,20.0,22394,0
1361,,N2,Link,-,214.0,22394,0
1364,,N2,Link,-,162.0,22393,0
1367,,N2,Bridge,B,3.5,22373,31
1373,,N2,Bridge,C,72.15,22366,96
1372,,N2,Link,-,914.0,22364,31
1366,,N2,Link,-,132.0,22362,0
1369,,N2,Bridge,A,3.4,22354,2
1371,,N2,Link,-,8.0,22353,0
1370,,N2,Link,-,22.0,22353,0
1368,,N2,Link,-,467.0,22353,0
1377,,N2,Bridge,B,8.3,22295,33
1374,,N2,Link,-,754.0,22292,2
1375,,N2,Bridge,A,4.5,22290,3
1376,,N2,Link,-,449.0,22287,0
1379,,N2,Link,-,675.0,22279,28
1378,,N2,Link,-,273.0,22272,2
1385,,N2,Bridge,B,4.0,22264,51
1380,,N2,Bridge,A,8.3,22259,3
1381,,N2,Link,-,288.0,22257,1
1382,,N2,Bridge,A,4.0,22256,2
1383,,N2,Bridge,A,8.0,22254,4
1384,,N2,Link,-,926.0,22251,1
1386,,N2,Link,-,1000.0,22233,33
1389,,N2,Bridge,A,4.0,22213,30
1387,,N2,Link,-,322.0,22207,0
1388,,N2,Bridge,A,4.0,22207,4
1393,,N2,Link,-,990.0,22196,28
1391,,N2,Bridge,A,4.0,22193,6
1390,,N2,Link,-,469.0,22193,0
1394,,N2,Link,-,1000.0,22187,33
1392,,N2,Bridge,A,2.0,22187,1
1396,,N2,Link,-,870.0,22168,26
1395,,N2,Link,-,130.0,22163,0
1398,,N2,Bridge,A,2.5,22151,28
1397,,N2,Link,-,187.0,22147,0
1399,,N2,Bridge,A,2.5,22133,27
1401,,N2,Link,-,909.0,22123,30
1405,,N2,Bridge,B,30.3,22113,46
1400,,N2,Link,-,90.0,22112,0
1402,,N2,Link,-,251.0,22104,0
1403,,N2,Link,-,34.0,22104,0
1404,,N2,Link,-,483.0,22104,2
1407,,N2,Link,-,1020.0,22087,29
1406,,N2,Link,-,10.0,22078,0
1408,,N2,Link,-,665.0,22072,21
1409,,N2,Bridge,A,3.6,22064,28
1410,,N2,Link,-,280.0,22044,0
1412,,N2,Link,-,322.0,22044,6
1411,,N2,Link,-,408.0,22044,0
1415,,N2,Bridge,A,12.7,22040,25
1413,,N2,Link,-,425.0,22039,1
1414,,N2,Link,-,474.0,22039,2
1419,,N2,Bridge,A,27.4,22029,55
1417,,N2,Bridge,A,3.0,22018,1
1416,,N2,Link,-,245.0,22018,0
1418,,N2,Link,-,164.0,22017,0
1420,,N2,Link,-,808.0,21997,34
1422,,N2,Bridge,C,69.5,21990,90
1421,,N2,Link,-,263.0,21974,0
1426,,N2,Bridge,A,12.6,21922,39
1424,,N2,Bridge,A,3.0,21916,2
1423,,N2,Link,-,349.0,21916,0
1425,,N2,Link,-,21.0,21914,0
1430,,N2,Bridge,A,3.0,21898,29
1427,,N2,Link,-,85.0,21891,0
1428,,N2,Link,-,253.0,21891,0
1429,,N2,Bridge,A,3.4,21891,3
1432,,N2,Bridge,B,3.5,21891,37
1431,,N2,Link,-,230.0,21879,0
1436,,N2,Bridge,B,14.1,21876,68
1433,,N2,Bridge,A,3.0,21866,3
1434,,N2,Link,-,40.0,21863,0
1435,,N2,Bridge,A,1.8,21863,1
1449,,N2,Bridge,B,105.15,21828,74
1439,,N2,Bridge,A,2.0,21823,5
1438,,N2,Link,-,183.0,21822,0
1437,,N2,Link,-,170.0,21822,0
1440,,N2,Link,-,159.0,21819,0
1441,,N2,Link,-,30.0,21819,0
1442,,N2,Link,-,160.0,21819,0
