id,name,road,type,condition,length_m,throughput,current_vehicles
29,,N1,Intersection,-,0.0,34351,0
1568,,N2,Intersection,-,0.0,32991,0
186,,N1,Intersection,-,0.0,32223,0
1359,,N2,Intersection,-,0.0,30132,0
18,,N1,Intersection,-,0.0,29209,0
184,,N1,Intersection,-,0.0,29166,0
336,,N1,Intersection,-,0.0,24653,0
23,,N1,Link,-,382.0,24426,5
19,,N1,Link,-,112.0,24425,0
22,,N1,Bridge,A,6.3,24425,0
21,,N1,Bridge,A,6.3,24425,0
20,,N1,Bridge,B,8.0,24425,0
26,,N1,Link,-,248.0,24422,4
25,,N1,Link,-,184.0,24422,0
24,,N1,Bridge,A,8.3,24422,0
28,,N1,Bridge,A,6.1,24418,0
27,,N1,Bridge,A,9.3,24418,0
1360,,N2,Bridge,C,19.0,23728,36
1372,,N2,Link,-,914.0,23706,34
1363,,N2,Link,-,1000.0,23702,3
1361,,N2,Link,-,214.0,23701,0
1362,,N2,Link,-,20.0,23701,0
1368,,N2,Link,-,467.0,23700,4
1367,,N2,Bridge,B,3.5,23700,0
1366,,N2,Link,-,132.0,23700,0
1365,,N2,Bridge,B,4.9,23700,0
1364,,N2,Link,-,162.0,23700,0
1369,,N2,Bridge,A,3.4,23696,0
1370,,N2,Link,-,22.0,23696,0
1371,,N2,Link,-,8.0,23696,0
1373,,N2,Bridge,C,72.15,23695,58
1379,,N2,Link,-,675.0,23653,24
1374,,N2,Link,-,754.0,23650,5
1378,,N2,Link,-,273.0,23646,1
1376,,N2,Link,-,449.0,23645,0
1377,,N2,Bridge,B,8.3,23645,0
1375,,N2,Bridge,A,4.5,23645,0
1384,,N2,Link,-,926.0,23644,36
1380,,N2,Bridge,A,8.3,23636,0
1381,,N2,Link,-,288.0,23636,3
1383,,N2,Bridge,A,8.0,23633,0
1382,,N2,Bridge,A,4.0,23633,0
1386,,N2,Link,-,1000.0,23629,36
1385,,N2,Bridge,B,4.0,23619,0
1393,,N2,Link,-,990.0,23610,36
1390,,N2,Link,-,469.0,23603,0
1387,,N2,Link,-,322.0,23603,0
1388,,N2,Bridge,A,4.0,23603,0
1389,,N2,Bridge,A,4.0,23603,0
1391,,N2,Bridge,A,4.0,23603,0
1392,,N2,Bridge,A,2.0,23603,0
1394,,N2,Link,-,1000.0,23588,20
1396,,N2,Link,-,870.0,23581,30
1395,,N2,Link,-,130.0,23575,0
1407,,N2,Link,-,1020.0,23561,26
1401,,N2,Link,-,909.0,23558,6
1400,,N2,Link,-,90.0,23557,0
1399,,N2,Bridge,A,2.5,23557,0
1398,,N2,Bridge,A,2.5,23557,0
1397,,N2,Link,-,187.0,23557,0
1402,,N2,Link,-,251.0,23554,1
1403,,N2,Link,-,34.0,23554,0
1404,,N2,Link,-,483.0,23554,1
1405,,N2,Bridge,B,30.3,23553,0
1406,,N2,Link,-,10.0,23553,0
1408,,N2,Link,-,665.0,23543,5
1422,,N2,Bridge,C,69.5,23542,58
1411,,N2,Link,-,408.0,23539,1
1412,,N2,Link,-,322.0,23539,2
1414,,N2,Link,-,474.0,23538,3
1410,,N2,Link,-,280.0,23538,0
1409,,N2,Bridge,A,3.6,23538,0
1413,,N2,Link,-,425.0,23537,0
1415,,N2,Bridge,A,12.7,23536,0
1416,,N2,Link,-,245.0,23536,0
1417,,N2,Bridge,A,3.0,23536,0
1418,,N2,Link,-,164.0,23536,7
1420,,N2,Link,-,808.0,23529,3
1419,,N2,Bridge,A,27.4,23529,0
1421,,N2,Link,-,263.0,23526,0
1428,,N2,Link,-,253.0,23503,3
1429,,N2,Bridge,A,3.4,23503,0
1430,,N2,Bridge,A,3.0,23503,0
1431,,N2,Link,-,230.0,23503,2
1433,,N2,Bridge,A,3.0,23501,0
1440,,N2,Link,-,159.0,23501,6
1439,,N2,Bridge,A,2.0,23501,0
1438,,N2,Link,-,183.0,23501,0
1437,,N2,Link,-,170.0,23501,0
1435,,N2,Bridge,A,1.8,23501,0
1434,,N2,Link,-,40.0,23501,0
1436,,N2,Bridge,B,14.1,23501,0
1432,,N2,Bridge,B,3.5,23501,0
1427,,N2,Link,-,85.0,23500,0
1426,,N2,Bridge,A,12.6,23500,0
1425,,N2,Link,-,21.0,23500,0
1424,,N2,Bridge,A,3.0,23500,0
1423,,N2,Link,-,349.0,23500,0
1447,,N2,Link,-,670.0,23495,4
1441,,N2,Link,-,30.0,23495,0
