scenario,replication,seed,average_driving_time,scenario_mean,scenario_std,standard_error,ci_95_lower,ci_95_upper
6,1,1608637542,5687.303135888502,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,2,1273642419,5681.390681003584,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,3,1935803228,5662.982269503546,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,4,787846414,5658.374100719425,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,5,996406378,5675.1398601398605,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,6,1201263687,5686.438162544169,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,7,423734972,5683.631768953069,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,8,415968276,5660.666666666667,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,9,670094950,5677.739583333333,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
6,10,1914837113,5685.947735191638,5675.961396394379,11.264362313154459,3.5621041298930955,5668.979672299789,5682.94312048897
