scenario,replication,seed,average_driving_time,scenario_mean,scenario_std,standard_error,ci_95_lower,ci_95_upper
7,1,1608637542,5094.363636363636,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,2,1273642419,5056.615384615385,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,3,1935803228,4613.181818181818,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,4,787846414,4925.818181818182,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,5,996406378,4790.636363636364,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,6,1201263687,4765.333333333333,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,7,423734972,4798.090909090909,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,8,415968276,5090.75,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,9,670094950,4573.5,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
7,10,1914837113,4677.583333333333,4838.587296037296,194.4963903359178,61.50515901426619,4718.037184369335,4959.137407705258
